order_id,order_date,ship_date,ship_mode,customer_id,customer_name,customer_segment,country_region,city,state_province,postal_code,region,product_id,product_name,category,sub_category,sales,quantity,discount,profit,returned_count
US-2020-168984,2020-11-26,2020-12-02,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,TEC-PH-10000038,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Technology,Phones,438.336,4,0.2,-87.6672,0.0
US-2020-124730,2020-11-26,2020-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,Phones,279.96,4,0.0,78.3888,0.0
US-2020-167486,2020-11-27,2020-12-01,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Buffalo,New York,14215,East,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,199.9,5,0.0,39.98,0.0
US-2020-119032,2020-11-27,2020-12-03,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,New York City,New York,10035,East,OFF-FA-10003021,Staples,Office Supplies,Fasteners,3.76,2,0.0,1.316,0.0
US-2020-105249,2020-11-28,2020-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Bookcases,411.332,4,0.15,-4.8392,0.0
US-2020-101560,2020-11-28,2020-12-01,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,Furnishings,397.6,5,0.0,43.736,0.0
US-2020-159800,2020-11-28,2020-12-01,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109,West,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,Appliances,43.68,3,0.0,11.7936,0.0
US-2020-163013,2020-11-28,2020-12-04,Standard Class,BF-11080,Bart Folk,Consumer,United States,Montgomery,Alabama,36116,South,OFF-AR-10001954,Newell 331,Office Supplies,Art,14.67,3,0.0,3.9609,0.0
US-2020-101560,2020-11-28,2020-12-01,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,OFF-AR-10004757,Crayola Colored Pencils,Office Supplies,Art,13.12,4,0.0,4.3296,0.0
US-2020-101560,2020-11-28,2020-12-01,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,45.66,3,0.0,22.3734,0.0
US-2020-121167,2020-11-28,2020-11-30,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,Freeport,New York,11520,East,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,17.248,2,0.2,6.0368,0.0
US-2020-120175,2020-11-28,2020-12-03,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Richmond,Indiana,47374,Central,OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Office Supplies,Envelopes,64.02,6,0.0,29.4492,0.0
US-2020-105249,2020-11-28,2020-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,OFF-LA-10002043,Avery 489,Office Supplies,Labels,41.4,4,0.0,19.872,0.0
US-2020-101560,2020-11-28,2020-12-01,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10001363,Xerox 1933,Office Supplies,Paper,85.96,7,0.0,40.4012,0.0
US-2020-105249,2020-11-28,2020-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,OFF-SU-10001225,Staple remover,Office Supplies,Supplies,7.36,2,0.0,0.1472,0.0
US-2020-159800,2020-11-28,2020-12-01,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10003447,Micropad Numeric Keypads,Technology,Accessories,139.93,7,0.0,34.9825,0.0
US-2020-121629,2020-11-28,2020-12-02,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77041,Central,TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology,Machines,998.85,5,0.4,-199.77,0.0
US-2020-134712,2020-11-29,2020-12-04,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Skokie,Illinois,60076,Central,OFF-FA-10003112,Staples,Office Supplies,Fasteners,12.624,2,0.2,3.945,0.0
US-2020-153983,2020-11-29,2020-12-06,Standard Class,AH-10210,Alan Hwang,Consumer,United States,San Francisco,California,94122,West,OFF-FA-10003495,Staples,Office Supplies,Fasteners,30.4,5,0.0,15.2,0.0
US-2020-136280,2020-11-29,2020-12-06,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10000452,Avery 488,Office Supplies,Labels,5.04,2,0.2,1.764,0.0
US-2020-111353,2020-11-29,2020-12-06,Standard Class,PB-19150,Philip Brown,Consumer,United States,New York City,New York,10009,East,OFF-LA-10002762,Avery 485,Office Supplies,Labels,25.06,2,0.0,11.7782,0.0
US-2020-153983,2020-11-29,2020-12-06,Standard Class,AH-10210,Alan Hwang,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,575.92,2,0.2,71.99,0.0
US-2020-148425,2020-11-30,2020-12-04,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Orlando,Florida,32839,South,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,6.642,9,0.7,-4.428,0.0
US-2020-103590,2020-11-30,2020-12-04,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Mount Vernon,New York,10550,East,OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,Office Supplies,Envelopes,62.28,4,0.0,29.2716,0.0
US-2020-146843,2020-11-30,2020-12-06,Standard Class,PB-19150,Philip Brown,Consumer,United States,Avondale,Arizona,85323,West,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,47.992,7,0.2,3.5994,0.0
US-2020-146843,2020-11-30,2020-12-06,Standard Class,PB-19150,Philip Brown,Consumer,United States,Avondale,Arizona,85323,West,TEC-AC-10002550,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Technology,Accessories,102.24,4,0.2,-16.614,0.0
US-2020-150798,2020-12-01,2020-12-03,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,909.72,6,0.3,-51.984,0.0
US-2020-120474,2020-12-01,2020-12-03,First Class,RP-19390,Resi Pölking,Consumer,United States,Madison,Wisconsin,53711,Central,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs,2807.84,8,0.0,673.8816,0.0
US-2020-161613,2020-12-01,2020-12-03,Second Class,MC-17605,Matt Connell,Corporate,United States,Houston,Texas,77070,Central,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,674.058,3,0.3,-19.2588,0.0
US-2020-150798,2020-12-01,2020-12-03,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10000221,"Master Caster Door Stop, Brown",Furniture,Furnishings,8.128,2,0.2,1.4224,0.0
US-2020-131051,2020-12-01,2020-12-05,Standard Class,TR-21325,Toby Ritter,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,58.2,3,0.0,28.518,0.0
US-2020-143210,2020-12-01,2020-12-03,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,01852,East,FUR-FU-10002268,Ultra Door Push Plate,Furniture,Furnishings,9.82,2,0.0,3.2406,0.0
US-2020-143210,2020-12-01,2020-12-03,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,01852,East,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,45.84,3,0.0,15.5856,0.0
US-2020-120474,2020-12-01,2020-12-03,First Class,RP-19390,Resi Pölking,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-AR-10000475,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Office Supplies,Art,46.64,4,0.0,12.5928,0.0
US-2020-150798,2020-12-01,2020-12-03,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10001972,Xerox 214,Office Supplies,Paper,36.288,7,0.2,12.7008,0.0
US-2020-150798,2020-12-01,2020-12-03,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,Technology,Copiers,659.988,2,0.4,109.998,0.0
US-2020-131527,2020-12-01,2020-12-07,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10001644,"BlueLounge Milo Smartphone Stand, White/Metallic",Technology,Phones,95.968,4,0.2,9.5968,0.0
US-2020-143210,2020-12-01,2020-12-03,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,01852,East,TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,Technology,Phones,271.9,2,0.0,78.851,0.0
US-2020-112158,2020-12-02,2020-12-04,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,883.92,5,0.2,-110.49,0.0
US-2020-154095,2020-12-02,2020-12-07,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,FUR-CH-10004754,"Global Stack Chair with Arms, Black",Furniture,Chairs,239.84,8,0.0,64.7568,0.0
US-2020-117744,2020-12-02,2020-12-06,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings,58.36,5,0.6,-24.803,0.0
US-2020-117744,2020-12-02,2020-12-06,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,39.96,5,0.6,-23.976,0.0
US-2020-154095,2020-12-02,2020-12-07,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",Furniture,Furnishings,60.72,3,0.0,23.6808,0.0
US-2020-101147,2020-12-02,2020-12-04,First Class,MC-17575,Matt Collins,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10004249,Staple holder,Office Supplies,Appliances,2.394,1,0.8,-6.3441,0.0
US-2020-117744,2020-12-02,2020-12-06,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,OFF-AR-10000940,Newell 343,Office Supplies,Art,16.464,7,0.2,1.4406,0.0
US-2020-112158,2020-12-02,2020-12-04,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,46.72,8,0.2,15.768,0.0
US-2020-154095,2020-12-02,2020-12-07,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,OFF-LA-10000634,Avery 509,Office Supplies,Labels,15.66,6,0.0,7.2036,0.0
US-2020-103807,2020-12-02,2020-12-09,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,15.24,3,0.0,7.1628,0.0
US-2020-154095,2020-12-02,2020-12-07,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,OFF-PA-10002923,Xerox 1942,Office Supplies,Paper,146.82,3,0.0,73.41,0.0
US-2020-103807,2020-12-02,2020-12-09,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,5.95,1,0.0,0.833,0.0
US-2020-132864,2020-12-02,2020-12-07,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Columbus,Ohio,43229,East,TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,Accessories,119.8,5,0.2,29.95,0.0
US-2020-112158,2020-12-02,2020-12-04,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,119.96,4,0.0,52.7824,0.0
CA-2020-123664,2020-12-02,2020-12-06,Standard Class,NC-19470,Neil Cohen,Home Office,Canada,Halifax,Nova Scotia,B3H,East,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings,58.36,5,0.6,-24.803,0.0
CA-2020-117964,2020-12-02,2020-12-06,Standard Class,MK-19560,Michael Knudson,Corporate,Canada,Moncton,New Brunswick,E1A,East,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,39.96,5,0.6,-20.976,0.0
CA-2020-117964,2020-12-02,2020-12-06,Standard Class,MK-19560,Michael Knudson,Corporate,Canada,Moncton,New Brunswick,E1A,East,OFF-AR-10000940,Newell 343,Office Supplies,Art,16.464,7,0.2,2.4406,0.0
US-2020-164861,2020-12-03,2020-12-06,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Saint Louis,Missouri,63116,Central,OFF-PA-10001972,Xerox 214,Office Supplies,Paper,25.92,4,0.0,12.4416,1.0
US-2020-122749,2020-12-03,2020-12-09,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,Technology,Phones,479.96,4,0.0,134.3888,0.0
US-2020-127187,2020-12-04,2020-12-08,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,New York City,New York,10024,East,TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones,129.98,2,0.0,62.3904,0.0
CA-2020-119508,2020-12-04,2020-12-09,Standard Class,TZ-21580,Tracy Zic,Consumer,Canada,Vancouver,British Columbia,V6B,West,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,25.08,6,0.0,9.03,0.0
CA-2020-119508,2020-12-04,2020-12-09,Standard Class,TZ-21580,Tracy Zic,Consumer,Canada,Vancouver,British Columbia,V6B,West,OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Art,16.9,5,0.0,6.25,0.0
US-2020-150203,2020-12-05,2020-12-07,First Class,JB-15925,Joni Blumstein,Consumer,United States,Los Angeles,California,90032,West,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,Appliances,250.26,6,0.0,72.5754,0.0
US-2020-106376,2020-12-05,2020-12-10,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,OFF-AR-10002671,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",Office Supplies,Art,1113.024,8,0.2,111.3024,0.0
US-2020-133830,2020-12-05,2020-12-10,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10003045,Prang Colored Pencils,Office Supplies,Art,26.46,9,0.0,11.907,0.0
US-2020-151162,2020-12-05,2020-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10003719,Large Capacity Hanging Post Binders,Office Supplies,Binders,29.94,4,0.7,-23.952,5.0
US-2020-125542,2020-12-05,2020-12-07,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10000056,Cameo Buff Policy Envelopes,Office Supplies,Envelopes,348.488,7,0.2,117.6147,0.0
US-2020-133830,2020-12-05,2020-12-10,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,Fasteners,15.0,3,0.0,7.2,0.0
US-2020-151162,2020-12-05,2020-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10001033,Xerox 1893,Office Supplies,Paper,98.376,3,0.2,35.6613,5.0
US-2020-133830,2020-12-05,2020-12-10,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001363,Xerox 1933,Office Supplies,Paper,49.12,4,0.0,23.0864,0.0
US-2020-151162,2020-12-05,2020-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,17.472,3,0.2,5.6784,5.0
US-2020-125542,2020-12-05,2020-12-07,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,Storage,172.736,4,0.2,-30.2288,0.0
US-2020-138296,2020-12-05,2020-12-12,Standard Class,RC-19825,Roy Collins,Consumer,United States,Alexandria,Virginia,22304,South,OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,Office Supplies,Storage,24.56,2,0.0,6.8768,0.0
US-2020-166191,2020-12-05,2020-12-09,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,24.816,2,0.2,1.8612,0.0
US-2020-166191,2020-12-05,2020-12-09,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,408.744,7,0.2,76.6395,0.0
US-2020-151162,2020-12-05,2020-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10001809,Panasonic KX T7736-B Digital phone,Technology,Phones,179.94,2,0.4,-44.985,5.0
US-2020-151162,2020-12-05,2020-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones,36.738,1,0.4,-9.1845,5.0
US-2020-106376,2020-12-05,2020-12-10,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,TEC-PH-10002726,netTALK DUO VoIP Telephone Service,Technology,Phones,167.968,4,0.2,62.988,0.0
US-2020-140452,2020-12-06,2020-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,Furniture,Furnishings,10.776,3,0.6,-4.8492,6.0
US-2020-110030,2020-12-06,2020-12-08,Second Class,LF-17185,Luke Foster,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,23.976,3,0.6,-14.3856,0.0
US-2020-112872,2020-12-06,2020-12-11,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Springfield,Oregon,97477,West,FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables,275.49,1,0.5,-170.8038,0.0
US-2020-140452,2020-12-06,2020-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10004086,KI Adjustable-Height Table,Furniture,Tables,214.95,5,0.5,-120.372,6.0
US-2020-140452,2020-12-06,2020-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances,14.016,4,0.8,-31.536,6.0
US-2020-140452,2020-12-06,2020-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Binders,4.6,2,0.8,-8.05,6.0
US-2020-155390,2020-12-06,2020-12-11,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Memphis,Tennessee,38109,South,OFF-PA-10003641,Xerox 1909,Office Supplies,Paper,42.208,2,0.2,13.7176,0.0
US-2020-106726,2020-12-06,2020-12-08,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10001496,Standard Rollaway File with Lock,Office Supplies,Storage,1261.33,7,0.0,327.9458,0.0
US-2020-112872,2020-12-06,2020-12-11,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Springfield,Oregon,97477,West,OFF-ST-10002205,File Shuttle I and Handi-File,Office Supplies,Storage,53.424,3,0.2,4.6746,0.0
US-2020-140452,2020-12-06,2020-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10002485,Rogers Deluxe File Chest,Office Supplies,Storage,35.168,2,0.2,-8.3524,6.0
US-2020-140452,2020-12-06,2020-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000307,Shocksock Galaxy S4 Armband,Technology,Phones,35.04,4,0.2,-7.008,6.0
US-2020-138737,2020-12-07,2020-12-10,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003190,Newell 32,Office Supplies,Art,8.64,3,0.0,2.4192,0.0
US-2020-154592,2020-12-07,2020-12-08,First Class,EH-14005,Erica Hernandez,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10000062,Green Bar Computer Printout Paper,Office Supplies,Paper,164.88,3,0.0,80.7912,0.0
US-2020-159681,2020-12-07,2020-12-13,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-PA-10003641,Xerox 1909,Office Supplies,Paper,105.52,4,0.0,48.5392,0.0
US-2020-101392,2020-12-07,2020-12-13,Standard Class,AS-10630,Ann Steele,Home Office,United States,Seattle,Washington,98103,West,OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,Storage,269.36,7,0.0,70.0336,0.0
US-2020-135608,2020-12-08,2020-12-10,Second Class,JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502,West,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,603.92,5,0.2,45.294,0.0
US-2020-144071,2020-12-08,2020-12-15,Standard Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000397,Luxo Economy Swing Arm Lamp,Furniture,Furnishings,39.88,2,0.0,11.1664,0.0
US-2020-144071,2020-12-08,2020-12-15,Standard Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,79.44,3,0.0,28.5984,0.0
US-2020-129364,2020-12-08,2020-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders,6.456,4,0.7,-4.5192,0.0
US-2020-129364,2020-12-08,2020-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-LA-10001569,Avery 499,Office Supplies,Labels,27.888,7,0.2,9.0636,0.0
US-2020-129364,2020-12-08,2020-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-LA-10004409,Avery 492,Office Supplies,Labels,11.52,5,0.2,3.744,0.0
US-2020-129364,2020-12-08,2020-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-PA-10001569,Xerox 232,Office Supplies,Paper,10.368,2,0.2,3.6288,0.0
US-2020-135608,2020-12-08,2020-12-10,Second Class,JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502,West,OFF-PA-10001954,Xerox 1964,Office Supplies,Paper,45.68,2,0.0,21.0128,0.0
US-2020-104773,2020-12-08,2020-12-13,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000777,"Companion Letter/Legal File, Black",Office Supplies,Storage,60.416,2,0.2,6.0416,0.0
US-2020-129364,2020-12-08,2020-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-ST-10001031,Adjustable Personal File Tote,Office Supplies,Storage,39.072,3,0.2,2.9304,0.0
US-2020-129364,2020-12-08,2020-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,Office Supplies,Supplies,13.88,5,0.2,-2.6025,0.0
US-2020-129364,2020-12-08,2020-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,103.92,10,0.2,-18.186,0.0
US-2020-129364,2020-12-08,2020-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,Technology,Phones,52.68,3,0.2,19.755,0.0
US-2020-169649,2020-12-09,2020-12-15,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Office Supplies,Appliances,20.388,2,0.8,-53.0088,0.0
US-2020-138128,2020-12-09,2020-12-15,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,Envelopes,30.672,3,0.2,9.585,0.0
US-2020-169649,2020-12-09,2020-12-15,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,60653,Central,OFF-PA-10000143,Astroparche Fine Business Paper,Office Supplies,Paper,8.448,2,0.2,2.9568,0.0
US-2020-109932,2020-12-09,2020-12-11,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,OFF-PA-10001804,Xerox 195,Office Supplies,Paper,10.688,2,0.2,3.7408,0.0
US-2020-104976,2020-12-09,2020-12-16,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10003845,Xerox 1987,Office Supplies,Paper,34.68,6,0.0,16.9932,0.0
US-2020-109932,2020-12-09,2020-12-11,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,Storage,237.096,3,0.2,20.7459,0.0
